datetime,LV6.201 Load 1 [H0-A],LV6.201 Load 3 [H0-A],LV6.201 Load 6 [H0-A],LV6.201 Load 11 [H0-A],LV6.201 Load 20 [H0-A],LV6.201 Load 27 [H0-A],LV6.201 Load 30 [H0-A],LV6.201 Load 36 [H0-A],LV6.201 Load 37 [H0-A]
2016-08-31 23:00:00,0.000492,0.000584,0.000457,0.000929,0.000526,0.000641,0.000613,0.00056,0.000555
2016-08-31 23:15:00,0.000347,0.000334,0.000271,0.000518,0.000291,0.000436,0.00035,0.000254,0.000256
2016-08-31 23:30:00,0.000397,0.000504,0.000465,0.00077,0.00043,0.000521,0.000665,0.000423,0.000487
2016-08-31 23:45:00,0.000474,0.000479,0.000367,0.000845,0.000363,0.000703,0.000696,0.00051,0.000358
2016-09-01 00:00:00,0.000445,0.000302,0.000418,0.0007,0.000345,0.000502,0.000504,0.000344,0.00045
2016-09-01 00:15:00,0.00022,0.000221,0.000314,0.000444,0.000267,0.000374,0.000338,0.000219,0.00031
2016-09-01 00:30:00,0.000387,0.000384,0.000369,0.00059,0.000371,0.000424,0.000366,0.000312,0.000306
2016-09-01 00:45:00,0.000206,0.000278,0.000246,0.00038,0.000208,0.000347,0.000318,0.000252,0.000226
2016-09-01 01:00:00,0.000171,0.000179,0.00023,0.000307,0.000228,0.00032,0.000257,0.000254,0.000254
2016-09-01 01:15:00,0.000179,0.000253,0.000188,0.000325,0.000212,0.000244,0.000242,0.000219,0.000218
2016-09-01 01:30:00,0.000182,0.000204,0.000165,0.000299,0.000207,0.000204,0.000272,0.000223,0.00022
2016-09-01 01:45:00,0.000161,0.000127,0.000149,0.000234,0.000155,0.00019,0.000195,0.000169,0.000117
2016-09-01 02:00:00,0.000132,0.000116,0.000108,0.000224,0.000153,0.000182,0.000171,0.000146,0.000115
2016-09-01 02:15:00,9.7e-05,0.000125,0.000126,0.000158,0.000113,0.000136,0.000138,0.000118,0.000138
2016-09-01 02:30:00,9.8e-05,0.000112,0.000128,0.000215,0.000138,0.000181,0.000163,0.000132,0.000118
2016-09-01 02:45:00,0.000126,0.000119,0.000107,0.000155,0.000131,0.000168,0.000151,0.00013,0.000127
2016-09-01 03:00:00,0.0001,0.000124,0.00013,0.000173,0.000115,0.000168,0.000155,0.000132,0.00013
2016-09-01 03:15:00,0.000112,0.000146,0.00015,0.000183,0.000118,0.0002,0.000147,0.000138,0.000157
2016-09-01 03:30:00,0.000186,0.000137,0.000182,0.000252,0.000168,0.00018,0.000179,0.000192,0.000179
2016-09-01 03:45:00,0.000149,0.000164,0.000145,0.00027,0.000176,0.000255,0.000235,0.000184,0.000181
2016-09-01 04:00:00,9e-05,0.000108,9.7e-05,0.000155,0.000105,0.0001,0.000104,7.9e-05,8.7e-05
2016-09-01 04:15:00,0.000138,0.000129,0.000144,0.000213,0.000128,0.000176,0.000172,0.000123,0.000112
2016-09-01 04:30:00,0.000105,8e-05,7.6e-05,0.000117,0.000104,0.000133,0.000137,0.0001,8.6e-05
2016-09-01 04:45:00,0.000135,0.000101,0.000111,0.000203,0.000128,0.000132,0.000138,0.000128,0.000104
2016-09-01 05:00:00,0.000105,8.9e-05,0.0001,0.000151,0.000122,0.000169,0.000149,0.000106,0.000114
2016-09-01 05:15:00,7.33183930198083e-05,8.03010971169329e-05,9.16479912747604e-05,0.00013354421585750798,8.117393512907348e-05,0.00010561339946900958,9.863069537188499e-05,8.204677314121405e-05,7.33183930198083e-05
2016-09-01 05:30:00,6.711897868e-05,6.933169226285714e-05,6.416869390285714e-05,0.00011358596392,5.679298196e-05,7.30195482342857e-05,7.449469062285714e-05,7.74449754e-05,7.523226181714285e-05
2016-09-01 05:45:00,5.78386631721354e-05,5.72030734669471e-05,6.800809845514821e-05,0.0001086858395871995,5.46607146461939e-05,8.644019990560895e-05,6.991486757071313e-05,5.5931894056570494e-05,6.610132933958331e-05
2016-09-01 06:00:00,5.284027901836529e-05,4.4033565848637745e-05,5.2322237067204854e-05,8.962125755075683e-05,4.144335609283553e-05,6.527328584621594e-05,6.423720194389507e-05,4.5069649750958635e-05,5.8538740481130176e-05
2016-09-01 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,-1.3552527156068805e-20,0.0,0.0
2016-09-01 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 07:15:00,0.0,0.0,0.0,1.3552527156068805e-20,0.0,-1.3552527156068805e-20,0.0,0.0,0.0
2016-09-01 07:30:00,-6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 08:45:00,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0
2016-09-01 09:00:00,0.0,-1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 10:00:00,0.0,0.0,0.0,0.0,0.0,-2.710505431213761e-20,0.0,0.0,0.0
2016-09-01 10:15:00,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,1.3552527156068805e-20,0.0
2016-09-01 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0
2016-09-01 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3552527156068805e-20
2016-09-01 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 13:45:00,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0
2016-09-01 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0
2016-09-01 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 15:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 15:30:00,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 15:45:00,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,0.0,-1.3552527156068805e-20
2016-09-01 16:00:00,0.0,0.0,0.0,0.0,0.0,-2.710505431213761e-20,0.0,0.0,0.0
2016-09-01 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01 17:15:00,0.0005056807933547485,0.0005602713335464542,0.000603943765699819,0.001129736863335722,0.0006412951879362492,0.0006550864823004696,0.0008240298382621696,0.0005505025000384649,0.0005424575783260029
2016-09-01 17:30:00,9.734066370841506e-06,8.42274136751578e-06,1.0011462044622e-05,1.3062814456207003e-05,7.540118769123387e-06,1.4701970710364297e-05,1.2734983205375653e-05,1.0238422141351476e-05,7.615772134699861e-06
2016-09-01 17:45:00,3.3676435345895896e-05,2.4960181491664015e-05,2.9516405097285245e-05,5.54670699814756e-05,3.3973580363653804e-05,4.576033273471738e-05,3.6053595487959157e-05,2.555447152717983e-05,2.5158278170169277e-05
2016-09-01 18:00:00,2.4809875635949477e-05,2.9320762115213003e-05,2.7658856570221177e-05,4.510886479263537e-05,2.4809875635949477e-05,3.644321445089231e-05,3.193232797162873e-05,2.4809875635949477e-05,2.52847057916614e-05
2016-09-01 18:15:00,0.00012536722252846712,0.00013528836963503648,0.0001339354859386861,0.0001650518109547445,0.00010597588954744524,0.000147013361670073,0.0001650518109547445,0.00012446530006423356,0.00013348452470656933
2016-09-01 18:30:00,0.00013044774370833334,0.00014061250295833332,0.00010447113673611113,0.00022870708312500002,9.995346595833334e-05,0.00018183624880555558,0.0001722361984027778,0.00013496541448611114,0.00010785938981944446
2016-09-01 18:45:00,0.00027500886021214813,0.00026564323339377775,0.0003346083036017778,0.0005193665781096297,0.00031417420872533337,0.00031417420872533337,0.00031417420872533337,0.00026223755091437035,0.0002741574395922963
2016-09-01 19:00:00,0.000284,0.000244,0.000229,0.000401,0.000304,0.000304,0.000303,0.000246,0.000287
2016-09-01 19:15:00,0.000215,0.000283,0.000281,0.000381,0.000242,0.000266,0.000366,0.000241,0.000265
2016-09-01 19:30:00,0.000323,0.000255,0.000332,0.000434,0.000254,0.000355,0.000381,0.000359,0.000331
2016-09-01 19:45:00,0.000199,0.000188,0.000218,0.000376,0.000207,0.000311,0.000311,0.000239,0.000249
2016-09-01 20:00:00,0.00022,0.000217,0.000269,0.000418,0.000236,0.000357,0.000401,0.000291,0.00025
2016-09-01 20:15:00,0.000229,0.000258,0.000241,0.00044,0.000251,0.000337,0.000394,0.000265,0.000228
2016-09-01 20:30:00,0.000343,0.000318,0.000294,0.000485,0.00033,0.000428,0.000352,0.000307,0.000337
2016-09-01 20:45:00,0.000225,0.000193,0.000171,0.000259,0.000168,0.000302,0.000224,0.000201,0.000183
2016-09-01 21:00:00,0.000261,0.000236,0.00025,0.000488,0.000255,0.000407,0.000408,0.000308,0.000283
2016-09-01 21:15:00,0.000963,0.001077,0.00074,0.001565,0.0008,0.001231,0.001268,0.001015,0.001032
2016-09-01 21:30:00,0.00119,0.00136,0.001408,0.002272,0.00119,0.001842,0.001552,0.00107,0.001279
2016-09-01 21:45:00,0.000889,0.000689,0.000763,0.001231,0.000954,0.000992,0.001261,0.000912,0.000783
2016-09-01 22:00:00,0.000467,0.000463,0.000581,0.000933,0.000537,0.00076,0.000594,0.000422,0.000445
2016-09-01 22:15:00,0.000534,0.000416,0.000509,0.000817,0.00056,0.000728,0.000683,0.000588,0.00054
2016-09-01 22:30:00,0.000536,0.000421,0.000466,0.000651,0.000471,0.000549,0.000744,0.000456,0.000491
2016-09-01 22:45:00,0.00033,0.000395,0.000413,0.000645,0.00035,0.000563,0.000619,0.000425,0.000419
2016-09-01 23:00:00,0.000562,0.000755,0.000541,0.000894,0.000714,0.000906,0.000914,0.000568,0.000626
2016-09-01 23:15:00,0.000292,0.000316,0.000292,0.000691,0.000428,0.000497,0.000432,0.000397,0.000313
2016-09-01 23:30:00,0.000456,0.000421,0.000533,0.000699,0.000453,0.000617,0.000657,0.000485,0.000518
2016-09-01 23:45:00,0.000407,0.000425,0.000426,0.000823,0.000479,0.000634,0.000617,0.000396,0.000439
2016-09-02 00:00:00,0.000226,0.000239,0.000226,0.000436,0.000247,0.000318,0.00033,0.000254,0.000215
2016-09-02 00:15:00,0.000279,0.000245,0.000241,0.000498,0.000328,0.000393,0.000327,0.000298,0.000301
2016-09-02 00:30:00,0.000197,0.000162,0.000218,0.000338,0.000174,0.000248,0.000222,0.000189,0.00022
2016-09-02 00:45:00,0.000152,0.000211,0.000159,0.000304,0.000197,0.000239,0.000241,0.000213,0.000191
2016-09-02 01:00:00,9.3e-05,0.000129,0.0001,0.000194,0.000127,0.000161,0.000142,0.000103,0.000127
2016-09-02 01:15:00,9.2e-05,9.7e-05,7.4e-05,0.000144,7.6e-05,0.000128,0.000137,8e-05,9.5e-05
2016-09-02 01:30:00,9e-05,9.7e-05,0.000125,0.000168,0.000102,0.00013,0.000134,0.000123,0.000133
2016-09-02 01:45:00,0.000108,0.000111,8.9e-05,0.000152,0.000101,0.000137,0.000144,9e-05,0.000122
2016-09-02 02:00:00,0.000102,9.6e-05,0.000111,0.000179,0.000101,0.00014,0.000153,0.0001,8.8e-05
2016-09-02 02:15:00,0.000121,0.000108,9.4e-05,0.000141,0.000112,0.000112,0.000111,0.000107,8.6e-05
2016-09-02 02:30:00,0.000107,0.000147,0.000142,0.000233,0.000132,0.000151,0.000154,0.000116,0.000124
2016-09-02 02:45:00,0.000102,0.000108,9.1e-05,0.000185,8.9e-05,0.000128,0.000125,0.000126,0.000104
2016-09-02 03:00:00,0.000107,8.3e-05,0.000106,0.000175,0.00011,0.000138,0.000132,9e-05,7.7e-05
2016-09-02 03:15:00,8.7e-05,8.3e-05,8.3e-05,0.000134,9.7e-05,0.000146,0.000117,9.3e-05,8.4e-05
2016-09-02 03:30:00,0.000115,9.1e-05,0.000131,0.000214,0.000117,0.000158,0.000126,0.000119,8.9e-05
2016-09-02 03:45:00,0.000169,0.00016,0.000177,0.000206,0.000144,0.000213,0.000221,0.000161,0.000119
2016-09-02 04:00:00,0.000167,0.000145,0.000146,0.000212,0.000137,0.000197,0.000225,0.000148,0.000157
2016-09-02 04:15:00,0.000117,0.000151,0.000108,0.000253,0.000114,0.000183,0.000187,0.000117,0.000125
2016-09-02 04:30:00,7.8e-05,9.3e-05,8.2e-05,0.000128,8.4e-05,9.4e-05,0.000109,9.3e-05,7.1e-05
2016-09-02 04:45:00,0.000111,0.000113,0.000119,0.000159,9e-05,0.000128,0.000164,9.6e-05,9.5e-05
2016-09-02 05:00:00,8.2e-05,7.8e-05,9.8e-05,0.000149,7.9e-05,0.000128,0.000104,8.2e-05,0.000108
2016-09-02 05:15:00,8.1e-05,0.000107,9.5e-05,0.000127,9e-05,0.000104,0.000131,0.0001,0.000115
2016-09-02 05:30:00,8.5e-05,8.9e-05,0.000104,0.000152,7.9e-05,0.000103,0.000108,0.000105,8e-05
2016-09-02 05:45:00,0.000103,0.000106,0.0001,0.000171,8e-05,0.000105,0.000146,0.0001,9.8e-05
2016-09-02 06:00:00,9.4e-05,9.2e-05,7.3e-05,0.000148,7.2e-05,0.000123,9.2e-05,8.9e-05,7.5e-05
2016-09-02 06:15:00,6.0858133614074915e-05,8.820019364358685e-05,8.731819170715096e-05,0.00012436227303745746,7.673416846992055e-05,8.90821955800227e-05,0.00010231222462656073,8.026217621566402e-05,6.791414910556187e-05
2016-09-02 06:30:00,6.935278521365854e-05,6.935278521365854e-05,7.891868662243902e-05,0.0001283425105678049,9.565901408780488e-05,0.00010442775704585367,9.964480634146342e-05,8.051300352390244e-05,9.087606338341463e-05
2016-09-02 06:45:00,3.071218414174757e-05,2.823539509805825e-05,2.7740037289320383e-05,4.012398250776699e-05,2.6749321671844656e-05,4.309612936019417e-05,4.557291840388349e-05,3.4675046611650475e-05,2.9226110715533974e-05
2016-09-02 07:00:00,8.158658954272519e-05,8.702569551224018e-05,9.178491323556582e-05,0.00013937709046882218,7.410781883464203e-05,0.00010198323692840646,0.0001271391020374134,9.58642427127021e-05,8.430614252748268e-05
2016-09-02 07:15:00,0.00013354026418025035,0.00012883399936332524,0.00015295360655006646,0.00022413586190605896,0.0001823677616558485,0.0001735435151241139,0.00024413748737799073,0.00016707240100084187,0.00015060047414160394
2016-09-02 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 07:45:00,1.9322256912652504e-05,2.2043701548237355e-05,2.7305161177034755e-05,4.553884023545334e-05,2.258799047535437e-05,2.712373153466248e-05,3.4562346871927746e-05,2.2678705296540506e-05,2.2043701548237355e-05
2016-09-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 08:15:00,0.0,0.0,0.0,0.0,0.0,-2.710505431213761e-20,0.0,0.0,0.0
2016-09-02 08:30:00,0.0,0.0,0.0,0.0,0.0,-2.710505431213761e-20,0.0,0.0,0.0
2016-09-02 08:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20
2016-09-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 09:15:00,0.0,0.0,0.0,-2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0
2016-09-02 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 10:45:00,0.0,0.0,0.0,-2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,0.0,0.0
2016-09-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 11:45:00,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.710505431213761e-20,0.0
2016-09-02 12:30:00,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 13:15:00,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0
2016-09-02 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 13:45:00,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0
2016-09-02 14:00:00,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 14:15:00,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0
2016-09-02 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 14:45:00,0.0,0.0,0.0,0.0,0.0,-5.421010862427522e-20,0.0,0.0,0.0
2016-09-02 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 15:15:00,0.0,0.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,-1.0842021724855044e-19,0.0
2016-09-02 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 16:00:00,-2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 17:00:00,0.0,0.0,0.0,-2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0
2016-09-02 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02 18:00:00,5.727117083815356e-05,4.560482122297415e-05,4.7195687079589497e-05,9.545195139692265e-05,5.4354583434358715e-05,6.151347978912793e-05,5.355915050605104e-05,5.780145945702539e-05,5.833174807589716e-05
2016-09-02 18:15:00,8.875189034999998e-05,6.563511890999997e-05,8.792629136999998e-05,0.00010732786739999994,7.182711125999998e-05,0.00011228146127999997,8.710069238999999e-05,7.512950717999999e-05,8.008310106e-05
2016-09-02 18:30:00,0.00017004046765503475,0.00018815953388057123,0.00014704319129185383,0.00023136653795685055,0.0001763124521177205,0.00021394435889383472,0.00023903229674457753,0.0001770093392802411,0.00014913385277941574
2016-09-02 18:45:00,0.000210475826738826,0.0002215088337856193,0.00023084445513290593,0.00037597093244072543,0.00016804118425115945,0.0002503643906772325,0.0002240549123348793,0.0001637977200023928,0.00021896275523635927
2016-09-02 19:00:00,0.000138,0.000138,0.000167,0.00028,0.000131,0.000205,0.00024,0.000141,0.000165
2016-09-02 19:15:00,0.000259,0.000284,0.000297,0.000563,0.000239,0.000343,0.000334,0.000283,0.000277
2016-09-02 19:30:00,0.000303,0.000307,0.000282,0.00047,0.000288,0.000435,0.000429,0.000289,0.000326
2016-09-02 19:45:00,0.000371,0.000323,0.000285,0.000544,0.000255,0.000413,0.000393,0.000345,0.000362
2016-09-02 20:00:00,0.000371,0.000303,0.000348,0.000651,0.000301,0.000443,0.000512,0.000284,0.000398
2016-09-02 20:15:00,0.000182,0.000261,0.000271,0.000306,0.000227,0.000324,0.000337,0.000187,0.000245
2016-09-02 20:30:00,0.000278,0.000231,0.000288,0.000414,0.000265,0.000342,0.000368,0.000201,0.000226
2016-09-02 20:45:00,0.000222,0.000286,0.000317,0.000507,0.000253,0.000387,0.000393,0.000215,0.000311
2016-09-02 21:00:00,0.000299,0.000245,0.000284,0.000466,0.000218,0.000303,0.000367,0.000238,0.000227
2016-09-02 21:15:00,0.000404,0.000466,0.000425,0.00068,0.000463,0.000467,0.000468,0.000498,0.000512
2016-09-02 21:30:00,0.000425,0.000462,0.0004,0.000694,0.000487,0.000643,0.000697,0.000475,0.000504
2016-09-02 21:45:00,0.000402,0.000394,0.000319,0.000539,0.000307,0.000479,0.000516,0.000325,0.000398
2016-09-02 22:00:00,0.000468,0.000406,0.000357,0.000654,0.000484,0.000491,0.0006,0.000393,0.000505
2016-09-02 22:15:00,0.000452,0.000431,0.000336,0.00079,0.000439,0.000523,0.000557,0.00044,0.000446
2016-09-02 22:30:00,0.000366,0.000301,0.000328,0.000713,0.000396,0.000403,0.000421,0.000405,0.000345
2016-09-02 22:45:00,0.000478,0.000401,0.000354,0.000555,0.000335,0.00044,0.000486,0.000415,0.000344
2016-09-02 23:00:00,0.000388,0.000318,0.000337,0.000577,0.000351,0.000518,0.000371,0.000373,0.00026
2016-09-02 23:15:00,0.000375,0.000445,0.000386,0.000751,0.000455,0.00044,0.000586,0.000426,0.000336
2016-09-02 23:30:00,0.000269,0.000245,0.000296,0.000502,0.000305,0.000421,0.000328,0.000276,0.000326
2016-09-02 23:45:00,0.000309,0.00027,0.000302,0.000578,0.000331,0.000477,0.000351,0.00033,0.000302
2016-09-03 00:00:00,0.000333,0.00036,0.000282,0.000455,0.000395,0.000496,0.000458,0.000299,0.00029
2016-09-03 00:15:00,0.000327,0.000386,0.000297,0.000577,0.000324,0.000486,0.000497,0.000344,0.000385
2016-09-03 00:30:00,0.000367,0.000376,0.00037,0.000643,0.000285,0.0004,0.000521,0.000272,0.000346
2016-09-03 00:45:00,0.000359,0.00045,0.000374,0.000552,0.000311,0.000431,0.000457,0.000364,0.000347
2016-09-03 01:00:00,0.000237,0.000298,0.000241,0.000385,0.000273,0.00036,0.000421,0.000232,0.000305
2016-09-03 01:15:00,0.000393,0.000346,0.000405,0.00063,0.000345,0.000399,0.000517,0.000407,0.000381
2016-09-03 01:30:00,0.000278,0.000287,0.000293,0.00053,0.000335,0.000491,0.000471,0.000299,0.000363
2016-09-03 01:45:00,0.00032,0.00024,0.000324,0.000465,0.000305,0.000309,0.000388,0.000252,0.000292
2016-09-03 02:00:00,0.000223,0.000242,0.000253,0.00042,0.000183,0.00028,0.000273,0.000201,0.000217
2016-09-03 02:15:00,0.000181,0.000204,0.000155,0.00027,0.000174,0.000226,0.000252,0.000159,0.000175
2016-09-03 02:30:00,7.1e-05,7.3e-05,9.2e-05,0.000121,8.1e-05,0.00013,0.000122,8.6e-05,7.8e-05
2016-09-03 02:45:00,0.000122,0.00011,0.000119,0.000155,0.000115,0.00015,0.000136,9.7e-05,0.000123
2016-09-03 03:00:00,0.000127,0.000119,0.000103,0.000201,0.000101,0.000163,0.000173,0.000106,0.000121
2016-09-03 03:15:00,0.000119,0.000111,0.000131,0.000162,8.9e-05,0.000154,0.000147,0.000101,0.000126
2016-09-03 03:30:00,0.000106,0.000112,0.000125,0.000246,0.000123,0.000165,0.000205,0.000155,0.000142
2016-09-03 03:45:00,8.7e-05,9.9e-05,0.000118,0.000174,9.2e-05,0.000125,0.000157,9.3e-05,9.3e-05
2016-09-03 04:00:00,0.00013,0.000122,0.000146,0.000184,0.000135,0.000174,0.000195,0.00012,0.000155
2016-09-03 04:15:00,0.000103,9.7e-05,9.9e-05,0.000164,0.000102,0.000137,0.000117,8.8e-05,7.6e-05
2016-09-03 04:30:00,0.000108,9.4e-05,8.6e-05,0.000165,8.6e-05,0.000133,0.00017,0.000112,0.000107
2016-09-03 04:45:00,9.3e-05,8.1e-05,8.4e-05,0.000148,0.0001,0.000142,0.000134,0.00011,9.9e-05
2016-09-03 05:00:00,9.4e-05,8.5e-05,0.000104,0.000147,9.4e-05,0.000152,0.000157,0.00011,9.3e-05
2016-09-03 05:15:00,0.000122,0.000101,0.000106,0.000151,0.000115,0.00012,0.000139,0.000133,0.00012
2016-09-03 05:30:00,0.000102,0.000115,9.8e-05,0.000189,0.000128,0.000122,0.000171,0.000104,0.000113
2016-09-03 05:45:00,7.6e-05,9.3e-05,9.6e-05,0.000116,9.3e-05,0.000104,0.000132,9.7e-05,9.5e-05
2016-09-03 06:00:00,0.00011,9.9e-05,0.000105,0.000194,9.6e-05,0.000156,0.00018,0.000115,0.000137
2016-09-03 06:15:00,0.000104,9.3e-05,9.3e-05,0.00012,7.8e-05,0.000107,0.000121,9.3e-05,8.9e-05
2016-09-03 06:30:00,0.000144,0.000135,0.000148,0.000263,0.000134,0.000165,0.000208,0.000122,0.000168
2016-09-03 06:45:00,6e-05,5.3e-05,5.2e-05,8.3e-05,7e-05,6.5e-05,6.8e-05,4.8e-05,7e-05
